"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000018143",-0.205053339875882,0.846224746027355,0.849234948285716,275.044539377075,"chr5",139791513,139802653,"+",3901,"Mafk",17135,0.365753903962461,0.805016415561052,0.952740446512355
"ENSMUSG00000039236",0.305351844415147,1.34486795508408,-0.249819022352664,20.7571153343574,"chr7",78913424,78920396,"+",1860,"Isg20",57444,0.365662641755643,0.805118057117158,0.952788311892447
"ENSMUSG00000001053",-0.97613175518409,0.241536773963783,0.681954018080743,359.469210588203,"chr11",51643063,51650842,"-",2728,"N4bp3",212706,0.365582529667041,0.805214751517877,0.952830315906501
"ENSMUSG00000028758",0.443271921085638,-0.862578221389341,-0.593074750404977,523.207535686574,"chr4",138250435,138301967,"+",4582,"Kif17",16559,0.365448266025041,0.805355520575669,0.952924464192323
"ENSMUSG00000068206",-0.751548343096513,-1.02233332976807,-0.123608574584744,1011.1316669026,"chr15",79229173,79256674,"+",7770,"Pick1",18693,0.365172168383187,0.805658196536991,0.953053539933274
"ENSMUSG00000090919",0.664225469334109,-0.529196059849796,-0.704053695623498,18.3380446213196,"chr3",46442197,46448219,"-",5506,"Pabpc4l",241989,0.3651692772744,0.805662693950978,0.953053539933274
"ENSMUSG00000020018",-0.73450493717434,-1.07209839570018,-0.0908349096135218,207.532115596531,"chr10",93583029,93589706,"-",861,"Snrpf",69878,0.365162160023721,0.80566899033056,0.953053539933274
"ENSMUSG00000050010",-0.614572643910189,0.919996763410342,0.362692745373797,114.109534716895,"chr5",67607882,67623552,"+",4754,"Shisa3",330096,0.36512827152712,0.805709467056443,0.953053539933274
"ENSMUSG00000035085",-0.366794183845334,1.21796122307095,0.311974895487868,15.0409648593938,"chr11",83437677,83441233,"+",1050,"1700020L24Rik",66330,0.365025916891052,0.80582415111311,0.953083740386197
"ENSMUSG00000022388",1.48901572281226,-0.340061868443748,0.0674961061763617,14.8208877132398,"chr15",88890633,88954418,"-",3428,"Ttll8",239591,0.36499577825018,0.805857431976613,0.953083740386197
"ENSMUSG00000038762",0.146407807533602,1.57821551541227,0.168665841192849,2424.83140569943,"chr17",35956819,35969761,"-",4410,"Abcf1",224742,0.364363669523097,0.806584663818305,0.953711458948743
"ENSMUSG00000074916",-0.998816536679538,0.5560205018347,-0.338274870079133,44.0555240714639,"chr2",118926496,118928585,"+",2090,"Chst14",72136,0.36432955667749,0.806614346750618,0.953711458948743
"ENSMUSG00000034528",0.869877749358489,0.317207959809868,0.70585932402717,3.25612287098309,"chr5",103955440,103977410,"-",2157,"Hsd17b13",243168,0.364297441492201,0.806645828648527,0.953711458948743
"ENSMUSG00000050266",0.505846712098337,-0.853760483342288,-0.533030862337617,2.49810583449555,"chr7",105329217,105334095,"-",1101,"Olfr690",56860,0.364238364045599,0.806706543737351,0.953711458948743
"ENSMUSG00000051652",1.60457405800255,-0.0224478385479654,-0.265494144096909,501.067787408328,"chr10",77897575,77902536,"-",4296,"Lrrc3",237387,0.364214881837826,0.806730380031482,0.953711458948743
"ENSMUSG00000030704",-0.0192045864678732,1.16821894609993,-0.704216345637907,14767.3163822564,"chr7",100607410,100641268,"+",3728,"Rab6a",19346,0.364046264297299,0.806935462109287,0.953711458948743
"ENSMUSG00000011832",1.05329940467324,-0.128538287944693,-0.709478283304316,2714.93168425127,"chr8",4166567,4211257,"+",8524,"Evi5l",213027,0.363983929273784,0.807010119181471,0.953711458948743
"ENSMUSG00000037962",-0.0248846679237942,1.78742183259853,-0.0788662492812775,28.6024093209532,"chr5",125003221,125012547,"+",1940,"Fam101a",73121,0.363956365394398,0.807046997976164,0.953711458948743
"ENSMUSG00000055917",-1.14785195796186,-0.715507840937737,-0.0276977655395086,611.918380427823,"chr12",40315046,40445790,"-",2454,"Zfp277",246196,0.363934197960665,0.807071733753092,0.953711458948743
"ENSMUSG00000028188",-0.115380561789838,-0.755623791214443,-1.01994648736675,55.3874839215499,"chr3",146457196,146499753,"-",4123,"Spata1",70951,0.363913658904188,0.807098268495615,0.953711458948743
"ENSMUSG00000003476",0.875524108888149,-0.837188817370186,-0.17782605436261,42.8558780976999,"chr6",55090049,55133016,"-",5115,"Crhr2",12922,0.363834396458328,0.80719316393074,0.953711458948743
"ENSMUSG00000021033",-0.650019246305164,0.309315437255317,-0.931141021472267,757.761793926661,"chr12",87147707,87164721,"+",1665,"Gstz1",14874,0.363822219065702,0.807205756689903,0.953711458948743
"ENSMUSG00000006642",0.280383806251768,-0.724386517227926,-0.885640010680473,6.96275141122931,"chr5",30968662,30977018,"+",4116,"Tcf23",69852,0.363809638435408,0.807223296604452,0.953711458948743
"ENSMUSG00000022032",1.31081142245442,0.271118752270344,0.308367657384127,21.0779491562113,"chr14",65666403,65764826,"+",6093,"Scara5",71145,0.363787987405544,0.807245783674387,0.953711458948743
"ENSMUSG00000023965",0.322556700019691,-1.19369637917057,0.372470750022896,1370.38198940611,"chr17",63057452,63500017,"-",5526,"Fbxl17",50758,0.363485070407025,0.807573645154036,0.953948844559936
"ENSMUSG00000038803",-1.46137580759626,0.272049531280303,-0.155093383746374,505.045534482325,"chr5",30905885,30907788,"-",1272,"Ost4",67695,0.363445597625333,0.807624915673488,0.953948844559936
"ENSMUSG00000056987",0.960040427342148,-0.243453391099049,0.684129298079014,4.9573696005521,"chr12",78691535,78734513,"+",1772,"Fam71d",70897,0.363273238150501,0.807811558353946,0.953948844559936
"ENSMUSG00000044595",-0.507350220495284,-1.34603730447596,0.0339563851399386,22.5669570068511,"chr18",36763671,36766214,"-",2412,"Dnd1",213236,0.363219504852031,0.807870024735777,0.953948844559936
"ENSMUSG00000004100",0.16004772539788,0.559377274216215,1.16784074305682,362.227187707551,"chr9",20888175,20892178,"+",2504,"Ppan",235036,0.363204461521136,0.807889363615921,0.953948844559936
"ENSMUSG00000034117",-1.33605358154649,0.335922823443797,-0.215023283301954,3.55704689474012,"chr19",10937160,10942511,"+",2644,"Ptgdr2",14764,0.363153259332089,0.80794153361817,0.953948844559936
"ENSMUSG00000025533",0.143627554190385,0.840029540744134,0.903202217588335,323.863640088973,"chr5",130011258,130029247,"-",4831,"Asl",109900,0.363126244002674,0.807978412412863,0.953948844559936
"ENSMUSG00000046442",1.06061473234237,0.0175216742577516,-0.808024487572296,7461.92403861724,"chr11",87226906,87359023,"-",6702,"Ppm1e",320472,0.362991833328463,0.808140319316393,0.953948844559936
"ENSMUSG00000043664",-0.42319171233547,-1.14267285665653,-0.320015899868026,2.49291226109242,"chr8",71554238,71558871,"-",1604,"Tmem221",434325,0.362937865451932,0.808202833370812,0.953948844559936
"ENSMUSG00000050875",0.597467111069881,-0.00303258804523146,1.28491272903939,1236.86809451739,"chr18",59062248,59076962,"+",5347,"A730017C20Rik",225583,0.362847790976156,0.808308072858107,0.953948844559936
"ENSMUSG00000018479",-0.739558903937653,0.548730052776639,0.596962232025857,4.53859268355617,"chr11",85170404,85181145,"+",995,"1700125H20Rik",73634,0.362816760436396,0.808344052170002,0.953948844559936
"ENSMUSG00000039270",0.11257725556524,-0.327703960320076,-1.44477731564008,4762.51876545506,"chr4",70427065,70534995,"-",8226,"Megf9",230316,0.362779683538129,0.808386777602878,0.953948844559936
"ENSMUSG00000030075",0.215829950133834,-1.04099577963532,0.628215905728437,710.806244359586,"chr6",102162655,102573101,"-",6730,"Cntn3",18488,0.362776431896063,0.808391724758264,0.953948844559936
"ENSMUSG00000047989",-0.805269023637797,0.548991158201673,0.530219802868736,726.554336152372,"chr18",24104757,24121953,"-",2828,"Ino80c",225280,0.362668342151248,0.8085172026085,0.953948844559936
"ENSMUSG00000020736",-1.11104671511344,0.739874834008342,-0.0335449578202455,740.800124859366,"chr11",115490420,115491862,"-",1140,"Nt5c",50773,0.362665748353938,0.808521700022487,0.953948844559936
"ENSMUSG00000063275",-0.41149807174519,0.760856586253308,-0.711926433346301,211.714995817829,"chr2",13850282,14056135,"-",2118,"Hacd1",30963,0.362630065105614,0.808564425455363,0.953948844559936
"ENSMUSG00000017485",1.02003599678302,-0.0921066496650923,-0.771888302169791,5317.21091246781,"chr14",16365179,16430787,"+",6355,"Top2b",21974,0.362581925115377,0.808618394423207,0.953948844559936
"ENSMUSG00000005640",-1.31858724170799,0.342079970169499,-0.222947228795974,6.95262882841497,"chr3",87796951,87816101,"+",5714,"Insrr",23920,0.362501768124096,0.80870699347875,0.953948844559936
"ENSMUSG00000049482",-1.49140884667003,-0.146460433069811,0.245464998651639,376.742331215336,"chr8",122476143,122484138,"+",5164,"Ctu2",66965,0.36244785086779,0.808774004947155,0.953948844559936
"ENSMUSG00000041431",-0.673017954789533,0.931643675941574,0.278660474463417,130.38985594606,"chr13",100778650,100786570,"-",4217,"Ccnb1",268697,0.362445508134944,0.808777153136946,0.953948844559936
"ENSMUSG00000029656",0.653785510455549,0.432451335996688,0.796744872292378,3.83566105641509,"chr4",104766317,104804548,"+",2545,"C8b",110382,0.362380000732116,0.808840566674162,0.953948844559936
"ENSMUSG00000021621",0.134279755289028,-1.59580455252696,-0.152677013101432,244.266389595584,"chr13",91796533,91807705,"-",3422,"Zcchc9",69085,0.362337585150497,0.808884641331234,0.953948844559936
"ENSMUSG00000021870",1.11879398315321,-0.670318608888933,-0.0932579537779741,2980.52650651102,"chr14",26413168,26534931,"-",8054,"Slmap",83997,0.362262380447956,0.808973240386778,0.953948844559936
"ENSMUSG00000026388",-0.778284121055591,0.611176124795163,0.492752632490425,42.3837555976206,"chr1",120121187,120188189,"+",2428,"3110009E18Rik",73103,0.362232037327487,0.809006521250281,0.953948844559936
"ENSMUSG00000008167",-1.10853247729481,0.207066370642633,-0.566572155937223,542.963207351492,"chr8",85060055,85067124,"+",3383,"Fbxw9",68628,0.362223978582649,0.809014616595458,0.953948844559936
"ENSMUSG00000018765",1.05382882232914,-0.503111856906816,-0.324385896600322,3035.99626990482,"chr11",69632990,69653297,"+",3766,"Fxr2",23879,0.36206146833089,0.80919316393074,0.953948844559936
"ENSMUSG00000041623",0.697610739297855,-1.10246458997258,0.0811574414268806,252.804600659967,"chr11",113684412,113694647,"+",2382,"D11Wsu47e",276852,0.36204341552348,0.809216100742073,0.953948844559936
"ENSMUSG00000025038",0.209447502143326,-1.57430074669156,-0.0968744715636266,71.3579128863967,"chrX",17132049,17319368,"-",2554,"Efhc2",74405,0.361926011288736,0.809347874971891,0.953948844559936
"ENSMUSG00000057322",-1.01697884018086,0.273067503075572,0.590492367061586,3438.82555539304,"chr11",114668524,114672331,"+",542,"Rpl38",67671,0.361909843541207,0.809363615920845,0.953948844559936
"ENSMUSG00000075000",-0.53564440418967,-0.59765419381999,-0.746992761514091,457.252731713401,"chr10",67266689,67285305,"-",1860,"Nrbf2",641340,0.361862240858655,0.809419833595682,0.953948844559936
"ENSMUSG00000034850",-0.215109872135881,1.33239639328223,0.332009705016988,3715.60775183409,"chr2",127247908,127261107,"+",4811,"Tmem127",69470,0.361713017158968,0.809576343602429,0.953948844559936
"ENSMUSG00000026648",-0.421465817509615,1.31219957191068,-0.145491744934847,205.99960797494,"chr2",3424131,3464130,"+",9316,"Dclre1c",227525,0.361643959123182,0.809654148864403,0.953948844559936
"ENSMUSG00000039953",1.43929915190399,0.266912432491548,-0.172745967858761,32244.0398121555,"chr4",149586468,149648899,"+",4662,"Clstn1",65945,0.361605549529966,0.809691027659096,0.953948844559936
"ENSMUSG00000025815",1.79250125240191,-0.0622277911466424,0.0240707478455915,131.601501051014,"chr2",5896115,5942792,"-",6333,"Dhtkd1",209692,0.361575188438275,0.809734202833371,0.953948844559936
"ENSMUSG00000011267",-0.213523646604634,-0.716622933666202,-0.948617512398318,25.1670062389188,"chr7",19577287,19580656,"+",2037,"Zfp296",63872,0.361568318215446,0.809742747919946,0.953948844559936
"ENSMUSG00000035963",0.798134872295822,-1.07244330364262,-0.00809906211348691,8.682002589433,"chr10",79639526,79645738,"-",1248,"Odf3l2",382384,0.361551603036568,0.809761187317293,0.953948844559936
"ENSMUSG00000024485",-0.351122535462145,1.11782431388117,0.409586706317269,2.36893129817287,"chr18",36528157,36541293,"+",2930,"Slc4a9",240215,0.361523951347462,0.809790870249606,0.953948844559936
"ENSMUSG00000026227",0.990469166984403,0.369855738683112,0.518047161666873,359.285327335917,"chr1",86045863,86055456,"+",3331,"2810459M11Rik",72792,0.361492872904594,0.809836294130875,0.953948844559936
"ENSMUSG00000028175",0.827206342387986,0.660486127209374,0.390387408703034,23.606970248816,"chr3",159495433,159529955,"+",3323,"Depdc1a",76131,0.361436641098784,0.809906004047673,0.953948844559936
"ENSMUSG00000026353",0.87654857986722,0.947752865226895,-0.0537727279064657,2264.15209883154,"chr1",128243964,128279378,"+",4659,"Ubxn4",67812,0.361435543113323,0.809907353271869,0.953948844559936
"ENSMUSG00000074384",-0.981712500382323,0.137335655843339,-0.758507551321429,98.6713494465459,"chr8",36993604,36995533,"+",1930,"AI429214",621080,0.361335764390277,0.810014391724758,0.953948844559936
"ENSMUSG00000030888",-0.852228864034765,0.798137058502561,0.226562090054124,334.99790030371,"chr7",105731730,105737385,"-",3558,"Rrp8",101867,0.361214964439741,0.810170451990106,0.953948844559936
"ENSMUSG00000091318",0.356185789341123,-1.49888224410801,0.021805690843854,3.16898921712878,"chr1",32543686,32547294,"-",3609,"Gm5415",408191,0.361204516651831,0.810185293456263,0.953948844559936
"ENSMUSG00000035310",0.590994413736341,0.380894390006986,-0.904870743512973,503.838230208304,"chr5",100441918,100500639,"-",5820,"Lin54",231506,0.361182543270875,0.810204632336407,0.953948844559936
"ENSMUSG00000028949",0.426490351724524,-1.17781439681703,-0.272187683183807,1589.93317879908,"chr5",24590818,24624411,"-",5120,"Smarcd3",66993,0.361131136862978,0.810269844839217,0.953948844559936
"ENSMUSG00000030660",-0.259049097136687,1.53297950535621,0.0843049502349791,1050.1467263667,"chr7",116337265,116443449,"-",11133,"Pik3c2a",18704,0.361100560585655,0.810303125702721,0.953948844559936
"ENSMUSG00000038034",0.474844308003844,0.0944649187133085,1.30692054220721,3990.32482550064,"chr1",172261641,172319841,"+",5217,"Igsf8",140559,0.361080587383356,0.810326512255453,0.953948844559936
"ENSMUSG00000028975",0.86174417628984,0.284366053606858,0.729405987341863,796.491370844598,"chr4",148960535,149099876,"-",6272,"Pex14",56273,0.360943264297397,0.810487969417585,0.954009091317576
"ENSMUSG00000028873",0.0630623032049224,1.31177495303373,-0.500154647318391,78.4678656720183,"chr4",124918465,124939311,"-",5177,"Cdca8",52276,0.360842360082343,0.810599505284461,0.954009091317576
"ENSMUSG00000044033",0.250970465584691,0.935161624451637,-0.688607021920938,389.76270850149,"chr2",77009902,77170636,"-",11717,"Ccdc141",545428,0.360793710316282,0.810650326062514,0.954009091317576
"ENSMUSG00000062762",-0.403440042639077,-1.20651108390001,0.264287728459959,2566.26061019019,"chr9",36779159,36797361,"-",3459,"Ei24",13663,0.360697435819786,0.810756465032606,0.954009091317576
"ENSMUSG00000032290",0.287163104010718,-0.956225224098602,-0.629976732356617,1187.24129360091,"chr9",56994968,57062805,"+",4054,"Ptpn9",56294,0.360529273983483,0.810958848662019,0.954009091317576
"ENSMUSG00000045257",0.871358671383478,-0.833919372628631,-0.167677970130532,260.221086876875,"chr17",80290212,80297473,"+",644,"Morn2",378462,0.360450552981861,0.811046098493366,0.954009091317576
"ENSMUSG00000040877",0.113380198180376,1.72436018908132,-0.0351282950647505,178.101576461135,"chr12",108894272,109028452,"+",4398,"Wdr25",212198,0.360433745965997,0.811069485046098,0.954009091317576
"ENSMUSG00000070407",0.690291699625084,-0.0670436965047461,1.11549463961109,56.5790133074803,"chr11",63885792,63922290,"-",4911,"Hs3st3b1",54710,0.360426308427146,0.811075331684282,0.954009091317576
"ENSMUSG00000038970",1.04602212427553,-0.498439322525251,0.32824024207798,4928.22581326309,"chr5",144100436,144188204,"+",8114,"Lmtk2",231876,0.360401608062007,0.811109961771981,0.954009091317576
"ENSMUSG00000033967",-0.0892128250519762,1.40633966190854,0.376948437028122,26.1548338009482,"chr7",12927416,12931072,"+",3239,"Rnf225",381845,0.360362970840888,0.811153136946256,0.954009091317576
"ENSMUSG00000043702",0.563923410552873,0.876729333225613,0.431841337324987,729.648752013121,"chr14",26659958,26669883,"-",7725,"Pde12",211948,0.360361653927024,0.811154935911851,0.954009091317576
"ENSMUSG00000001674",-0.306137556185519,-1.01952149077071,-0.546472389897167,611.797682951668,"chr1",121553835,121567989,"-",2483,"Ddx18",66942,0.360291863008557,0.811235889363616,0.954009091317576
"ENSMUSG00000005465",0.757367421244857,0.143975404131428,-0.970408711030279,9.58920438386768,"chr8",84030294,84042589,"-",3495,"Il27ra",50931,0.360218751133475,0.81131729255678,0.954009091317576
"ENSMUSG00000003436",1.63276493201639,-0.220103751184745,-0.0187536582497138,86.3560908865042,"chr7",28293553,28302238,"-",2850,"Dll3",13389,0.360193887552656,0.811349224196087,0.954009091317576
"ENSMUSG00000061171",-1.16094828278146,0.486872801634437,0.223631722806284,35.1412479107813,"chr2",65316430,65364034,"-",4319,"Slc38a11",320106,0.360161260675135,0.811385203507983,0.954009091317576
"ENSMUSG00000078813",-1.04087576284578,0.435279219363489,-0.395148442322592,198.46952365011,"chr7",3660098,3665840,"-",2222,"Leng1",69757,0.36013251196298,0.811411738250506,0.954009091317576
"ENSMUSG00000021072",-1.26772628770872,0.0335082722742705,0.570024416256993,1454.18393274294,"chr12",70453095,70468040,"+",3299,"Tmx1",72736,0.360123957885219,0.811419383854284,0.954009091317576
"ENSMUSG00000020461",-0.010474628321272,1.42592166781105,-0.434333373841016,3.63984216217404,"chr11",29547950,29578367,"+",2217,"Clhc1",73324,0.36002209284671,0.811533618169552,0.954049531743432
"ENSMUSG00000026969",-0.0971745678293213,1.15370721502241,-0.619354004162348,2.89047992165532,"chr2",25218745,25222280,"+",1125,"Fam166a",68222,0.359927045026884,0.811630312570272,0.954049531743432
"ENSMUSG00000034282",-0.102579574474218,-1.67611309102064,-0.0909919183501695,147.240763630294,"chr11",116220559,116238077,"-",6384,"Evpl",14027,0.35982096592754,0.811743647402743,0.954049531743432
"ENSMUSG00000025049",-1.2575252853213,-0.443186156406027,0.168939292851086,232.668601061326,"chr19",47067748,47083479,"+",3258,"Taf5",226182,0.359814451633142,0.811750393523724,0.954049531743432
"ENSMUSG00000002769",1.05554696688338,0.553437264825712,0.260540492425699,13.6785702390768,"chr17",46725664,46729168,"-",1206,"Gnmt",14711,0.359790200911961,0.811776478524848,0.954049531743432
"ENSMUSG00000038204",-0.662831731012306,0.911436545880245,-0.295064428065851,4.3355683586292,"chr5",24532697,24540978,"-",2806,"Asb10",117590,0.359753246804235,0.811821452664718,0.954049531743432
"ENSMUSG00000040852",0.62149609471573,-1.23670942727486,0.0105863270810714,227.603330317288,"chr17",84511895,84622142,"+",6886,"Plekhh2",213556,0.3596491590403,0.811926242410614,0.954100661792652
"ENSMUSG00000035896",0.309981527908128,-0.758110862458613,0.799945179523795,15.2994861928634,"chr14",51145002,51146767,"-",970,"Rnase1",19752,0.359503997944212,0.812087699572746,0.954218369407402
"ENSMUSG00000079554",-0.325042189217958,-0.852544877438701,0.68963113947324,1.46716211624722,"chr1",58278326,58380259,"+",5771,"Aox2",213043,0.359346311314956,0.812252754666067,0.954224177071202
"ENSMUSG00000035941",0.115906997100147,-1.0031944154545,-0.747625486007523,973.507681780873,"chr9",85687360,85749334,"-",8628,"Ibtk",108837,0.359251759129461,0.812373285360917,0.954224177071202
"ENSMUSG00000089945",0.548157237856763,1.25355728559331,0.0647213221681621,8.11532267237605,"chr4",57568179,57896984,"+",8517,"Pakap",11641,0.359195745964285,0.812437148639532,0.954224177071202
"ENSMUSG00000030641",-0.059613537395826,1.37384304737738,-0.432752194426577,52.790248072987,"chr7",92857525,92874247,"-",3702,"Ddias",74041,0.359152047011679,0.812487969417585,0.954224177071202
"ENSMUSG00000003226",0.584861400478942,-0.0800576327763615,-1.20124691350438,5218.15846389346,"chr10",58446852,58494155,"+",9477,"Ranbp2",19386,0.359143803904738,0.812492916572971,0.954224177071202
"ENSMUSG00000069255",-1.05612527650268,0.796147883191121,0.0136529157939488,288.106677313935,"chr13",30659999,30711231,"+",1743,"Dusp22",105352,0.359097640656931,0.812547785023611,0.954224177071202
"ENSMUSG00000021760",-0.842947760648648,0.37822732393259,-0.644749885705918,173.04633242988,"chr13",113042763,113046388,"-",1016,"Gpx8",69590,0.359097427960978,0.812547785023611,0.954224177071202
"ENSMUSG00000057457",0.407931875643672,-1.29002585971695,-0.167702436888999,30.7202198395264,"chrX",157162075,157415312,"-",6291,"Phex",18675,0.359046467554893,0.812604902181246,0.954224177071202
"ENSMUSG00000024669",1.79007881700317,0.075185167823478,0.000151503765493505,2.68013688571453,"chr19",10718143,10738974,"-",2069,"Cd5",12507,0.358999378163056,0.8126552732179,0.954224177071202
"ENSMUSG00000031201",-1.16147748395293,0.501629035678146,0.20136561083965,941.69048525274,"chrX",75416628,75454001,"+",7887,"Brcc3",210766,0.358817828807943,0.81284821227794,0.954224177071202
"ENSMUSG00000021508",0.324608832752335,1.24944179849187,-0.29016271391162,2314.8539969515,"chr13",56288647,56296551,"-",1823,"Cxcl14",57266,0.35876802555087,0.812915223746346,0.954224177071202
"ENSMUSG00000033124",0.943275147716648,-0.481876200118895,0.438877365832058,1610.4989730281,"chr1",75180860,75192196,"-",5762,"Atg9a",245860,0.358732493204394,0.812956599955026,0.954224177071202
"ENSMUSG00000043631",-1.14004494310016,0.204218943179728,0.519662991585367,128.504162569042,"chr13",49504810,49532789,"+",3596,"Ecm2",407800,0.358712894895095,0.812978637283562,0.954224177071202
"ENSMUSG00000046991",0.89625212089652,-0.531672641939734,0.435561904831677,8.8530154979804,"chr17",14829331,14934653,"-",2574,"Wdr27",71682,0.35862817640312,0.813073082977288,0.954224177071202
"ENSMUSG00000028737",-1.29926306584909,0.10731122963502,0.456867140014983,321.249697879497,"chr4",139622866,139649690,"+",4907,"Aldh4a1",212647,0.358619471468168,0.813083876770857,0.954224177071202
"ENSMUSG00000048978",-0.158930426734778,1.239361970802,-0.464996049672095,7039.6867417806,"chr13",25252040,25270502,"-",2677,"Nrsn1",22360,0.358590028857987,0.813122554531145,0.954224177071202
"ENSMUSG00000031257",0.663297670876381,0.58338314521682,-0.616520300030725,2.32785413904233,"chrX",134086421,134221956,"-",3307,"Nox1",237038,0.358573221982853,0.813144591859681,0.954224177071202
"ENSMUSG00000054520",-0.0299837557386145,1.66495262050842,-0.168024800009166,320.731110466245,"chr5",34525838,34563641,"+",4296,"Sh3bp2",24055,0.358527045533779,0.813195862379132,0.954224177071202
"ENSMUSG00000030346",-1.46160107412323,-0.267503375245842,-0.133483213218861,67.8731379293441,"chr6",126923050,126939587,"-",4813,"Rad51ap1",19362,0.358455162794806,0.813275466606701,0.954231650777142
"ENSMUSG00000064246",-0.131494833159679,-0.69398925954722,1.03670791797879,218.623684257843,"chr1",134182176,134190181,"+",2804,"Chil1",12654,0.358379019550718,0.813365864627839,0.954231650777142
"ENSMUSG00000050447",-0.0243395821143238,1.19754037553753,0.640206397228442,794.050052026262,"chr2",50066429,50193569,"+",3729,"Lypd6",320343,0.35835868608149,0.81338610299078,0.954231650777142
"ENSMUSG00000005553",1.09070829187953,0.549545340866542,-0.219929746579616,26.4627554136484,"chr7",30712209,30725534,"+",3761,"Atp4a",11944,0.357992458265252,0.813801664043175,0.954565998008772
"ENSMUSG00000020926",0.71535299439232,-0.104193901206766,-1.0405889504103,2463.29762532431,"chr11",102761439,102780262,"+",5669,"Adam11",11488,0.357983310474265,0.81381020912975,0.954565998008772
"ENSMUSG00000050503",-1.05075374905995,0.0852092819407918,-0.7238748600093,11.4518566860303,"chr9",66508459,66514593,"-",3935,"Fbxl22",74165,0.357925969007904,0.813874971891163,0.954565998008772
"ENSMUSG00000021600",0.290226642100232,-0.670104878592323,-0.899311275641656,1.37122349252324,"chr13",70882948,70884503,"+",869,"8030423J24Rik",77166,0.357888423020035,0.813916348099843,0.954565998008772
"ENSMUSG00000026999",-1.44453837294332,-0.289392083611497,-0.12490240559283,277.642947099601,"chr2",80617236,80658906,"+",3366,"Nup35",69482,0.357732551113156,0.814077355520576,0.954682912631805
"ENSMUSG00000045349",0.626831722188182,0.517801762990368,-0.713332563969972,1498.9941913744,"chr4",138250403,138261332,"+",3740,"Sh2d5",230863,0.357565732873695,0.814249156734877,0.954812466762469
"ENSMUSG00000030595",0.703514163171721,0.251030506704932,0.902578008007583,618.577751436229,"chr7",28758251,28767512,"-",2169,"Nfkbib",18036,0.357403425998208,0.814436249156735,0.954918072029511
"ENSMUSG00000031984",-0.728185732090685,-0.359822041203031,0.769001348330335,615.10118693206,"chr8",124836945,124863120,"-",6324,"2810004N23Rik",66523,0.357381572085746,0.814461884416461,0.954918072029511
"ENSMUSG00000026718",0.385214020939875,0.711279721647798,-0.759220685128203,2217.34987959399,"chr2",14074098,14149634,"+",8386,"Stam",20844,0.357132408126944,0.814727231841691,0.955040100203318
"ENSMUSG00000026027",0.985253393941869,-0.501140253048322,0.369247868245916,1081.07637916456,"chr1",58973522,58995715,"+",7256,"Stradb",227154,0.357118376113671,0.814738925118057,0.955040100203318
"ENSMUSG00000036526",-0.206128860507902,0.986134392011666,-0.663114561904213,5.06244159698906,"chr5",140872990,141000582,"-",4866,"Card11",108723,0.357067626868676,0.814796941758489,0.955040100203318
"ENSMUSG00000040511",1.18796130145418,-0.396682103975904,0.270664783307457,197.701658506107,"chr7",19903578,19921160,"-",6122,"Pvr",52118,0.357054227399112,0.814811333483247,0.955040100203318
"ENSMUSG00000053684",0.805375944897818,0.957510524717706,0.0920322535577653,290.678170500166,"chr10",121739937,121752878,"+",3136,"BC048403",270802,0.356979274716325,0.814893636159209,0.955064665865908
"ENSMUSG00000030770",-0.108124465888288,0.1161501525113,1.63027989769933,1799.06623665328,"chr7",112427505,112591692,"+",10157,"Parva",57342,0.356909183032183,0.81498268495615,0.955097133766075
"ENSMUSG00000028976",-0.645051062196297,0.865408077230364,0.343449028085839,90.7499563073458,"chr4",150119283,150144169,"+",3402,"Slc2a5",56485,0.356784793188729,0.815119856082752,0.955185988209572
"ENSMUSG00000021483",-0.591450928647633,-0.829208508732132,-0.432322518070114,232.950823447778,"chr13",64432553,64439720,"+",1826,"Cdk20",105278,0.356606543594169,0.81531729255678,0.95534544500764
"ENSMUSG00000051341",-0.223591211614765,-0.706105656322379,-0.92279567773845,108.60779643649,"chr17",21555046,21562066,"+",2175,"Zfp52",22710,0.356512356639193,0.815413087474702,0.955385788598257
"ENSMUSG00000035875",0.682698369267115,0.645682599321621,0.523762884005159,5.79071530975199,"chr2",35084046,35101543,"-",2145,"AI182371",98870,0.356445250624332,0.8154827973915,0.955395388228807
"ENSMUSG00000020808",0.583623526674511,0.796990085556887,0.471054710580956,70.7130833497026,"chr11",72042032,72047370,"+",2529,"Fam64a",109212,0.356353734875205,0.815579941533618,0.955395388228807
"ENSMUSG00000028066",0.47527200011159,0.714352703411605,0.661781765189679,142.43270515033,"chr3",88394143,88410331,"-",4063,"Pmf1",67037,0.356303341030264,0.815642005846638,0.955395388228807
"ENSMUSG00000022496",1.22862919279674,0.206203834917411,-0.416484335509064,3.26865423179351,"chr16",11313812,11320074,"+",815,"Tnfrsf17",21935,0.356286192670784,0.815666741623566,0.955395388228807
"ENSMUSG00000044763",-1.20005725539999,0.0999509275938633,-0.550704981119116,382.937987635344,"chr16",56032609,56037819,"-",3002,"Trmt10c",52575,0.356169914497802,0.81579671688779,0.955453144092391
"ENSMUSG00000033313",-0.869092204326963,0.961338420365003,0.019940684308544,24.4309909686183,"chr8",105264648,105269326,"+",2103,"Fbxl8",50788,0.356104124450735,0.815856982235215,0.955453144092391
